playerID,daysActive,BatG,BatBA,BatHR,FieldG,PitchW,PitchL,allStarCount,Cy_Young_Award,Gold_Glove_Award,Silver_Slugger,MVP,avgSalary,inducted
booneaa01,4489,1169,0.261468,128,1125,0,0,1,0,0,0,0,1482273,0
boonebo01,6591,2300,0.254523,107,2276,0,0,4,0,7,0,0,1047580,0
boonebr01,4728,1811,0.26599,255,1801,0,0,3,0,4,2,0,3755385,0
bottoji01,5508,2015,0.308293,220,1910,0,0,0,0,0,0,1,0,1
boudrlo01,5098,1652,0.294993,68,1624,0,0,8,0,0,0,1,0,1
boutoji01,6004,310,0.101124,0,307,64,64,1,0,0,0,0,0,0
bowala01,5661,2279,0.260192,15,2259,0,0,5,0,2,0,0,525000,0
boyercl02,5831,1755,0.241191,164,1720,0,0,0,0,1,0,0,0,0
boyerke01,5233,2041,0.287223,284,1999,0,0,11,0,5,0,1,0,0
bradlbi01,5876,1461,0.270902,33,1447,0,0,0,0,0,0,0,0,0
brechha01,4892,328,0.189781,2,325,137,93,2,0,0,0,0,0,0
breitte01,3663,447,0.216036,4,444,160,170,0,0,0,0,0,0,0
bresnro01,6610,1451,0.27952,26,1380,4,1,0,0,0,0,0,0,1
brettge01,7367,2750,0.305278,327,2243,0,0,13,0,1,3,2,2227381,1
breweji01,5790,589,0.15,0,587,69,65,1,0,0,0,0,0,0
bridgto01,5820,431,0.179236,0,431,198,139,6,0,0,0,0,0,0
briggjo02,4181,1366,0.252854,139,1213,0,0,0,0,0,0,0,0,0
brilene01,4895,458,0.152083,3,458,131,113,0,0,0,0,0,0,0
brocklo01,6594,2637,0.293406,153,2528,0,0,6,0,0,0,0,0,1
brookhu01,5049,1645,0.269166,149,1489,0,0,2,0,0,2,0,1046500,0
brosisc01,3713,1204,0.256793,149,1267,0,0,1,0,1,0,1,2256300,0
broutda01,9234,1674,0.34227,106,1674,0,2,0,0,0,0,0,0,1
brownga01,4482,1055,0.256954,84,429,0,0,0,0,0,0,0,0,0
brownke01,6871,504,0.130097,2,500,216,149,6,0,0,0,0,7699441,0
brownla01,4103,1130,0.232821,47,1097,0,0,0,0,0,0,0,0,0
brownmo01,4887,502,0.203783,2,494,244,134,0,0,0,0,0,0,1
brownto05,3904,327,0.152244,2,305,125,91,1,0,0,0,0,1392778,0
brownwi02,29,21,0.179104,1,18,0,0,0,0,0,0,0,0,1
brutobi01,4190,1617,0.273012,95,1568,0,0,0,0,0,0,0,0,0
bucknbi01,7556,2540,0.288046,175,2222,0,0,1,0,0,0,0,460278,0
buhneja01,5140,1498,0.254806,318,1423,0,0,1,0,1,0,0,2654486,0
bumbral01,4778,1518,0.279656,54,1260,0,0,1,0,0,0,0,160000,0
bunniji01,5889,601,0.167059,7,591,224,184,9,0,0,0,0,0,1
burdele01,6137,672,0.180934,13,632,207,146,3,0,0,0,1,0,0
burgesm01,6739,1696,0.294943,126,1144,0,0,9,0,0,0,0,0,0
burkeje01,5646,2072,0.338385,75,2079,3,11,0,0,0,0,0,0,1
burksel01,6365,2025,0.291195,355,1632,0,0,2,0,1,2,0,3109028,0
burleri01,4813,1360,0.273008,50,1302,0,0,4,0,1,1,0,637778,0
burnije01,4846,1694,0.253415,315,1579,0,0,1,0,0,0,0,3566026,0
burnsge01,5085,1872,0.286535,41,1864,0,0,0,0,0,0,0,0,0
burrepa01,4144,1671,0.251964,297,1416,0,0,0,0,0,0,0,6437273,0
burroje01,5557,1690,0.26061,240,1287,0,0,2,0,0,0,1,350000,0
bushdo01,5475,1953,0.250415,9,1943,0,0,0,0,0,0,0,0,0
bushgu01,7922,548,0.160314,0,546,177,137,0,0,0,0,0,0,0
bushjo01,5844,591,0.251781,7,507,197,188,0,0,0,0,0,0,0
butlebr01,5883,2227,0.290072,54,2172,0,0,1,0,0,0,0,1821023,0
cabreor01,5133,2022,0.270912,124,2003,0,0,0,0,2,0,0,3694321,0
cadorle01,3392,195,0.208145,5,194,68,73,0,0,0,0,0,0,0
caldwmi01,4770,483,0.157407,0,481,139,132,0,0,0,0,0,0,0
callijo01,5456,1886,0.264131,226,1777,0,0,4,0,0,0,1,0,0
camermi01,5860,1982,0.247583,279,1948,0,0,1,0,3,0,0,4493176,0
camildo01,4397,1495,0.276485,239,1481,0,0,2,0,0,0,1,0,0
caminke01,5197,1783,0.271871,247,1730,0,0,3,0,3,1,1,2682607,0
camniho01,4028,328,0.135693,1,328,133,107,0,0,0,0,0,0,0
campabe01,7009,2365,0.258722,82,2318,0,0,6,0,0,0,0,0,0
camparo01,3449,1247,0.275064,246,1215,0,0,8,0,0,0,3,0,1
campbbi02,5038,706,0.153846,0,706,83,68,1,0,0,0,0,328750,0
candejo01,6604,609,0.173554,1,606,179,124,1,0,0,0,0,783611,0
candito01,5829,455,0.117057,0,454,151,165,0,0,0,0,0,2276786,0
cannich01,5277,740,0.234872,18,715,0,0,1,0,0,0,0,0,0
cansejo01,5878,1917,0.264804,469,1038,0,0,6,0,0,4,1,3005333,0
cardejo02,6382,2023,0.274499,138,1852,0,0,0,0,0,0,0,0,0
cardele01,5541,1950,0.256905,118,1921,0,0,5,0,1,0,0,0,0
carewro01,6752,2483,0.327176,92,2333,0,0,18,0,0,0,1,875000,1
careyma01,6936,2483,0.285075,70,2428,0,0,0,0,0,0,0,0,1
carltst01,8412,761,0.201604,14,757,335,250,10,4,1,0,0,562500,1
carrach01,3445,1325,0.258183,55,1313,0,0,4,0,0,0,0,0,0
carribi02,3738,713,0.256307,6,670,0,0,0,0,0,0,0,0,0
carrocl02,5142,753,0.129187,1,753,100,75,2,0,0,0,0,0,0
cartega01,6586,2325,0.262702,328,2302,0,0,11,0,3,5,2,1523036,1
cartejo01,5539,2218,0.25922,402,2069,0,0,5,0,0,2,0,3367599,0
cartyri01,5852,1654,0.299145,204,887,0,0,1,0,0,0,0,0,0
casanpa01,3278,859,0.225054,50,811,0,0,1,0,0,0,0,0,0
casege01,3616,1226,0.282097,21,1187,0,0,4,0,0,0,0,0,0
caseyse01,4034,1417,0.303036,132,1321,0,0,3,0,0,0,0,3754091,0
cashda01,4040,1443,0.282119,21,1395,0,0,3,0,0,0,0,0,0
cashno01,5893,2105,0.271704,379,1966,0,0,5,0,0,0,0,0,0
castilu01,5169,1740,0.28929,28,1703,0,0,3,0,3,0,0,3390523,0
castivi02,5506,1871,0.276809,325,1843,0,0,2,0,0,3,0,2995767,0
cavarph01,7539,2047,0.292944,96,1808,0,0,4,0,0,0,1,0,0
cedence01,5826,2023,0.284705,199,1992,0,0,4,0,5,0,0,381250,0
cepedor01,6001,2146,0.295608,382,1940,0,0,11,0,0,0,1,0,1
ceyro01,5791,2118,0.260822,323,2041,0,0,6,0,0,0,1,1300000,0
chambch01,6190,2205,0.278595,188,1992,0,0,1,0,1,0,0,784726,0
chancfr01,5835,1307,0.296313,20,1276,0,0,0,0,0,0,0,0,1
chandsp01,3795,217,0.200717,9,217,111,45,4,0,0,0,1,0,0
chapmbe01,5871,1721,0.302232,90,1677,8,6,4,0,0,0,0,0,0
chapmra01,2908,1051,0.278203,17,1044,0,0,0,0,0,0,0,0,0
chapmsa01,4877,1368,0.266439,180,1329,0,0,1,0,0,0,0,0,0
chaseha01,5277,1919,0.290953,57,1902,0,0,0,0,0,0,0,0,0
chesbja01,3734,393,0.196736,5,394,198,132,0,0,0,0,0,0,1
cirilje01,4890,1621,0.296187,112,1517,0,0,2,0,0,0,0,2603321,0
cissebi01,3819,956,0.267062,29,956,0,0,0,0,0,0,0,0,0
clarkfr01,7754,2257,0.311449,69,2211,0,0,0,0,0,0,0,0,1
clarkho01,3412,1272,0.255558,27,1187,0,0,0,0,0,0,0,0,0
clarkja01,6195,2008,0.266899,341,1637,0,0,4,0,0,2,0,1729333,0
clarkjo01,4454,556,0.217413,25,564,330,183,0,0,0,0,0,0,1
clarkto02,5061,1571,0.261107,251,1223,0,0,1,0,0,0,0,1714385,0
clarkwi02,5290,2007,0.303841,289,1920,0,0,6,0,1,2,1,3614791,0
claytro01,5854,2121,0.257947,110,2070,0,0,1,0,0,0,0,2050875,0
clemero01,6379,2459,0.317331,243,2399,0,0,15,0,12,0,2,0,1
clemero02,8524,744,0.165829,0,744,366,192,11,7,0,0,2,5761952,0
coaklan01,3205,151,0.116343,0,151,58,60,0,0,0,0,0,0,0
cobbty01,8413,3052,0.365771,117,2971,0,0,0,0,0,0,1,0,1
cochrmi01,4424,1513,0.318053,121,1483,0,0,2,0,0,0,2,0,1
colavro01,4767,1841,0.266031,374,1787,1,0,9,0,0,0,0,0,0
colboji01,3367,302,0.0727273,0,301,83,88,1,0,0,0,0,0,0
colemvi01,4379,1399,0.26228,29,1338,0,0,2,0,0,0,0,1235192,0
collied01,8723,2860,0.333135,47,2735,0,0,0,0,0,0,1,0,1
colliji01,4880,1733,0.293954,65,1727,0,0,0,0,0,0,0,0,1
collish01,5503,1809,0.264042,22,1724,0,0,0,0,0,0,0,0,0
combsea01,4183,1471,0.325009,59,1402,0,0,0,0,0,0,0,0,1
comisch01,4516,1428,0.264671,29,1409,0,1,0,0,0,0,0,0,1
conceda01,6737,2522,0.266999,103,2530,0,0,9,0,5,2,1,632500,0
coneda01,6198,472,0.156542,0,471,202,129,5,1,0,0,0,4184219,0
coninje01,6223,2056,0.285168,215,2031,0,0,2,0,0,0,1,2174333,0
conlajo01,450,128,0.263014,0,91,0,0,0,0,0,0,0,0,1
connoro01,6226,2013,0.316607,138,1999,0,0,0,0,0,0,0,0,1
conrowi01,3815,1374,0.24837,22,1362,0,0,0,0,0,0,0,0,0
coombja01,5127,466,0.237213,4,423,163,110,0,0,0,0,0,0,0
coopece01,5786,1921,0.297152,242,1499,0,0,5,0,2,3,0,758912,0
coopemo01,3888,303,0.191617,6,301,130,78,4,0,0,0,1,0,0
coopewa01,6204,1489,0.285384,173,1239,0,0,8,0,0,0,0,0,0
coopewi01,5074,521,0.238794,6,519,216,178,0,0,0,0,0,0,0
courtcl01,3556,946,0.26824,38,802,0,0,0,0,0,0,0,0,0
covelst01,5806,456,0.157796,1,456,218,144,0,0,0,0,0,0,1
coxbi02,5012,1073,0.262948,67,1066,0,0,0,0,0,0,0,0,0
coxbo01,535,220,0.224522,9,194,0,0,0,0,0,0,0,0,1
cramedo01,6811,2248,0.29626,37,2151,0,0,5,0,0,0,0,0,0
crandde01,6309,1586,0.253649,181,1515,0,0,11,0,4,0,0,0,0
cranddo01,3781,508,0.284116,9,391,103,62,0,0,0,0,0,0,0
cravaga01,4550,1225,0.286362,119,1100,0,0,0,0,0,0,0,0,0
crawfsa01,6580,2534,0.308921,98,2468,0,0,0,0,0,0,0,0,1
crigelo01,5733,1020,0.221499,11,1004,0,0,0,0,0,0,0,0,0
critzhu01,4136,1483,0.267809,38,1460,0,0,0,0,0,0,0,0,0
cronijo01,6930,2129,0.301539,170,2010,0,0,7,0,0,0,0,0,1
crosefr01,6018,1712,0.244212,99,1687,0,0,2,0,0,0,0,0,0
crossla01,7348,2280,0.291167,47,2301,0,0,0,0,0,0,0,0,0
crowdal01,3621,408,0.194152,0,407,168,117,1,0,0,0,0,0,0
crowlte01,5141,878,0.249836,42,229,0,0,0,0,0,0,0,0,0
cruiswa01,3691,736,0.277467,30,670,0,0,0,0,0,0,0,0,0
cruzjo01,6513,2369,0.284282,165,2175,0,0,2,0,0,2,0,664096,0
cuccito01,5642,1704,0.279592,94,1678,0,0,3,0,0,0,0,0,0
cuellmi01,6590,468,0.117647,8,465,189,134,4,1,0,0,0,0,0
culpra01,3799,322,0.122924,1,322,122,101,2,0,0,0,0,0,0
cummica01,1944,247,0.212348,0,254,145,94,0,0,0,0,0,0,1
cuyleki01,6194,1895,0.320692,130,1823,0,0,1,0,0,0,0,0,1
dahlebi01,7477,2448,0.271612,84,2437,0,0,0,0,0,0,0,0,0
danniha01,3344,895,0.284757,57,806,0,0,4,0,0,0,0,0,0
darkal01,5194,1844,0.289676,127,1828,0,0,3,0,0,0,0,0,0
darliro01,4361,410,0.142589,2,389,137,119,1,0,1,0,0,1629091,0
darwida01,7319,722,0.127869,2,716,171,182,0,0,0,0,0,1258267,0
daubeja01,5273,2026,0.30263,56,2014,0,0,0,0,0,0,1,0,0
dauerri01,3305,1159,0.255784,44,1227,0,0,0,0,0,0,0,480000,0
daultda01,5117,1183,0.246075,140,1106,0,0,3,0,0,1,0,2135667,0
davalvi01,6390,1480,0.279644,36,1126,0,0,1,0,1,0,0,0,0
davisch01,6750,2470,0.273681,353,1193,0,0,3,0,0,0,0,2374778,0
daviscu01,4390,450,0.202454,11,430,158,132,2,0,0,0,0,0,0
daviser01,6350,1651,0.267705,284,1451,0,0,2,0,3,2,0,2128379,0
davisge01,7057,2374,0.294475,73,2362,0,1,0,0,0,0,0,0,1
davisha01,7921,1771,0.276437,75,1758,0,0,0,0,0,0,0,0,0
davisma01,6225,625,0.155689,1,624,51,84,2,1,0,0,0,1317222,0
davissp01,6337,1460,0.308668,77,1289,0,0,0,0,0,0,0,0,0
davisto02,6220,2019,0.293827,153,1454,0,0,3,0,0,0,0,0,0
dawsoan01,7323,2642,0.27889,438,2338,0,0,8,0,8,4,1,2146278,1
deandi01,6209,331,0.226776,8,322,152,85,4,0,0,0,1,0,1
decindo01,5138,1672,0.25924,239,1650,0,0,1,0,0,1,0,1116667,0
delahed01,5511,1835,0.345903,101,1857,0,0,0,0,0,0,0,0,1
delgaca01,5700,2045,0.280191,477,1837,0,0,2,0,0,3,0,9753267,0
dempsri01,8405,1791,0.233922,97,1686,0,0,0,0,0,0,1,390571,0
dennyje01,4817,1240,0.260343,75,1244,0,0,0,0,0,0,0,0,0
dennyjo01,4358,329,0.170139,0,328,124,110,0,1,0,0,0,1096333,0
dentbu01,4120,1416,0.247443,40,1412,0,0,3,0,0,0,1,0,0
derripa01,5278,590,0.173469,2,590,225,216,6,0,0,0,0,0,0
deshaji01,4009,258,0.0884719,0,257,84,95,0,0,0,0,0,659375,0
dickebi01,6598,1827,0.311249,207,1746,0,0,11,0,0,0,0,0,1
dierkla01,4757,357,0.135615,4,356,139,123,2,0,0,0,0,0,0
dimagdo01,4771,1406,0.297688,87,1380,0,0,7,0,0,0,0,0,0
dimagjo01,5628,1787,0.323077,369,1773,0,0,13,0,0,0,3,0,1
dinnebi01,4143,421,0.191508,1,405,173,178,0,0,0,0,0,0,0
disarga01,3880,1086,0.258013,28,1081,0,0,1,0,0,0,0,1417727,0
doakbi01,6098,453,0.127072,1,453,169,157,0,0,0,0,0,0,0
dobsopa01,3764,420,0.122257,0,420,122,129,1,0,0,0,0,0,0
dobyla01,4404,1543,0.282956,254,1458,0,0,7,0,0,0,0,0,1
doerrbo01,5253,1871,0.288264,224,1858,0,0,9,0,0,0,0,0,1
donlimi01,5552,1054,0.332301,51,975,0,1,0,0,0,0,0,0,0
donovbi01,7437,465,0.19044,7,450,187,143,0,0,0,0,0,0,0
dooinre01,5181,1290,0.24001,10,1219,0,0,0,0,0,0,0,0,0
downial01,5838,415,0.126039,2,411,123,110,1,0,0,0,0,0,0
downibr01,7066,2360,0.266742,276,1476,0,0,1,0,0,0,0,980952,0
doyleja01,5798,1564,0.299056,26,1582,0,0,0,0,0,0,0,0,0
doylela01,4821,1785,0.289294,75,1747,0,0,0,0,0,0,1,0,0
drabedo01,4501,419,0.165075,2,405,157,139,1,1,0,0,0,2393705,0
dropowa01,4411,1288,0.269884,152,1177,0,0,1,0,0,0,0,0,0
drysddo01,4858,555,0.184902,29,525,212,169,9,1,0,0,0,0,1
duffyhu01,6502,1743,0.324561,107,1726,0,0,0,0,0,0,0,0,1
duganjo01,5073,1472,0.28,43,1432,0,0,0,0,0,0,0,0,0
dunlafr01,4006,976,0.290234,41,969,0,0,0,0,0,0,0,0,0
dunnja01,2707,490,0.24476,1,477,64,59,0,0,0,0,0,0,0
dunstsh01,6382,1841,0.269488,151,1669,0,0,2,0,0,0,0,1441673,0
durhara01,4904,1990,0.277063,195,1853,0,0,2,0,0,0,0,4800286,0
durocle01,7138,1648,0.2467,24,1619,0,0,3,0,0,0,0,0,1
dyeje01,4888,1807,0.274135,330,1740,0,0,2,0,1,1,1,5348143,0
dyered01,1739,129,0.22293,2,78,15,15,0,0,0,0,0,0,0
dykesji01,7818,2300,0.280444,109,2294,0,0,2,0,0,0,0,0,0
dykstle01,4033,1310,0.285592,91,1253,0,0,3,0,0,1,0,2809615,0
earnsge01,3037,327,0.22314,3,327,131,96,0,0,0,0,0,0,0
eckerde01,8568,1101,0.131148,3,1099,198,174,6,1,0,0,2,1810185,1
eckstda01,3470,1355,0.280429,37,1300,0,0,2,0,0,0,1,1965500,0
edmonji01,6221,2075,0.28386,406,1988,0,0,4,0,8,1,0,5083700,0
edwarha01,4399,735,0.279781,51,560,0,0,0,0,0,0,0,0,0
edwarjo01,4845,1474,0.241883,81,1395,0,0,3,0,2,0,0,0,0
ehmkeho01,5519,431,0.208087,0,429,167,166,0,0,0,0,0,0,0
eisenji01,6017,1442,0.289597,54,1150,0,0,0,0,0,0,0,885579,0
elberki01,5960,1292,0.270774,10,1265,0,0,0,0,0,0,0,0,0
elliobo01,5128,1984,0.288746,172,1912,0,0,7,0,0,0,1,0,0
ellioju01,4067,253,0.163462,4,252,63,74,0,0,0,0,0,0,0
ellisdo01,4120,396,0.131048,0,352,140,123,1,0,0,0,0,0,0
ennisde01,4795,1907,0.284122,288,1845,0,0,3,0,0,0,0,0,0
ensje01,1144,67,0.290323,1,50,0,0,0,0,0,0,0,0,0
erskica01,3976,371,0.155,1,346,124,80,1,0,0,0,0,0,0
erstada01,4860,1683,0.282807,127,1543,0,0,2,0,3,1,0,3786538,0
evansda01,7469,2700,0.247587,414,2420,0,0,2,0,0,0,0,735333,0
evansdw01,6959,2638,0.27149,389,2317,0,0,3,0,8,2,0,1126822,0
eversjo01,9897,1804,0.270884,12,1797,0,0,0,0,0,0,1,0,1
ewingbu01,6104,1330,0.302857,72,1345,2,3,0,0,0,0,0,0,1
faberre01,7096,674,0.134013,3,673,257,214,0,0,0,0,0,0,1
facero01,5965,857,0.15736,0,852,104,95,6,0,0,0,0,0,0
fairlro01,7319,2462,0.266473,217,2273,0,0,2,0,0,0,0,0,0
falkecy01,5188,332,0.151751,1,330,130,123,0,0,0,0,0,0,0
fellebo01,7378,572,0.150078,8,572,266,164,8,0,0,0,0,0,1
fergujo01,4661,1026,0.23913,123,987,0,0,0,0,0,0,0,0,0
fernaal01,3577,270,0.170543,3,267,108,90,0,0,0,0,0,4079091,0
fernasi01,4946,312,0.181146,1,312,114,98,2,0,0,0,0,1440500,0
fernato01,6610,2201,0.288426,95,2119,0,0,5,0,4,0,0,1337396,0
ferreri01,6722,1884,0.28069,28,1806,0,0,8,0,0,0,0,0,1
ferrewe01,4988,548,0.279762,38,387,193,128,2,0,0,0,0,0,0
fieldce01,4803,1489,0.254981,322,918,0,0,3,0,0,2,0,3907167,0
fingero01,6211,975,0.171123,2,974,118,122,7,1,0,0,2,1065000,1
finlech01,5966,531,0.0517241,0,531,201,175,5,0,0,0,0,3853180,0
finlest01,6635,2634,0.270759,305,2539,0,0,2,0,5,0,0,3586913,0
fisheed02,5203,690,0.121951,0,690,85,70,1,0,0,0,0,0,0
fiskca01,8678,2513,0.269012,378,2312,0,0,11,0,1,3,0,1045000,1
fitzsfr01,6547,517,0.201204,14,517,217,149,0,0,0,0,0,0,0
flanami01,6232,536,0,0,533,170,145,1,1,0,0,0,653932,0
fletcar01,4902,1558,0.275421,32,1545,0,0,0,0,0,0,0,0,0
flickel01,4451,1483,0.313025,48,1471,0,0,0,0,0,0,0,0,1
flintsi01,5189,765,0.235154,21,817,0,0,0,0,0,0,0,0,0
floodcu01,5341,1780,0.29179,85,1724,0,0,3,0,7,0,0,0,0
floydcl01,5751,1640,0.277633,235,1374,0,0,1,0,0,0,0,3125718,0
fonsele01,4534,937,0.315805,31,884,0,0,0,0,0,0,0,0,0
fordwh01,6168,522,0.168843,3,520,246,114,10,1,0,0,1,0,1
forscbo01,5559,521,0.213808,12,510,171,140,0,0,0,2,0,647114,0
forscke01,5737,523,0.14026,0,523,114,114,2,0,0,0,0,366667,0
fosteed02,4861,1500,0.263624,6,1455,0,0,0,0,0,0,0,0,0
fostege01,6205,2000,0.274264,351,1903,0,0,5,0,0,1,2,1600952,0
foxne01,6622,2373,0.288678,35,2309,0,0,15,0,3,0,1,0,1
foxxji01,7450,2335,0.325445,538,2218,1,0,9,0,0,0,3,0,1
francjo01,7738,1134,0.0882353,0,1134,92,87,4,0,0,0,0,2260119,0
francju02,1840,405,0.235707,48,284,0,0,0,0,0,0,0,447563,0
frasech01,4761,458,0.178571,3,452,175,212,0,0,0,0,0,0,0
freehbi01,5486,1784,0.261254,201,1750,0,0,11,0,5,0,0,0,0
fregoji01,6103,1902,0.264602,151,1778,0,0,6,0,1,0,0,0,0
friscfr01,6624,2361,0.315609,105,2347,0,0,3,0,0,0,1,0,1
frymatr01,4467,1718,0.273171,224,1719,0,0,5,0,1,1,0,3626923,0
frymawo01,6313,629,0.137255,2,629,141,157,2,0,0,0,0,0,0
furilca01,5135,1846,0.298801,194,1775,0,0,2,0,0,0,0,0,0
gaettga01,6779,2532,0.254533,365,2478,0,0,2,0,4,1,1,1407877,0
gagliph01,4186,709,0.236953,14,397,0,0,0,0,0,0,0,0,0
gagneer01,3306,411,0.139535,1,411,33,27,3,1,0,0,0,5008750,0
galanau01,5619,1752,0.286624,100,1586,0,0,3,0,0,0,0,0,0
galaran01,6981,2275,0.287307,400,2124,0,0,5,0,2,2,0,3281127,0
galvipu01,6282,731,0.200873,5,764,364,310,0,0,0,0,0,0,1
gamblos01,5825,1602,0.265625,202,828,0,0,0,0,0,0,0,0,0
gantro01,5740,1884,0.255197,329,1730,0,0,2,0,0,1,0,2793375,0
garcino01,4782,1466,0.312917,236,1390,0,0,6,0,0,1,0,5604814,0
garneph01,5501,1881,0.260316,110,1878,0,0,3,0,0,0,0,542500,0
garvene01,4785,458,0.217654,7,403,129,157,1,0,0,0,0,0,0
garvest01,6473,2387,0.295241,283,2316,0,0,10,0,4,0,5,1225000,0
gehrich01,6579,2343,0.320434,185,2241,0,0,6,0,0,0,1,0,1
gehrilo01,5798,2198,0.340394,503,2181,0,0,7,0,0,0,2,0,1
gelbech01,4183,889,0.267446,17,864,0,0,0,0,0,0,0,0,0
geronce01,5247,1558,0.255641,54,1412,0,0,0,0,4,0,0,0,0
gibsobo01,5985,605,0.205015,26,537,258,176,9,2,9,0,3,0,1
gibsoki01,5815,1656,0.268039,262,1259,0,0,0,0,0,1,2,1388182,0
gilesbr02,5024,1876,0.289673,287,1790,0,0,2,0,0,0,0,5401578,0
giustda01,5646,702,0.18599,4,684,100,95,1,0,0,0,0,0,0
gladdfr01,4354,450,0.015873,0,450,48,34,0,0,0,0,0,0,0
glassja01,5917,1736,0.290185,27,1740,0,0,0,0,0,0,0,0,0
glaustr01,4445,1561,0.255102,329,1493,0,0,4,0,0,2,1,6072269,0
glavito02,7668,745,0.185239,1,717,319,219,10,2,0,4,1,5636491,1
gleaski01,8894,1966,0.26087,15,1969,138,131,0,0,0,0,0,0,0
goltzda01,3991,359,0.106383,0,356,113,109,0,0,0,0,0,500000,0
gomezle01,4779,375,0.147186,0,375,195,102,7,0,0,0,0,0,1
gonzaju03,5751,1704,0.295255,442,1326,0,0,3,0,0,6,2,5802500,0
gonzalu01,6599,2615,0.28267,358,2474,0,0,5,0,0,1,0,3632959,0
gonzami01,7284,1044,0.253357,13,935,0,0,0,0,0,0,0,0,0
goodedw01,6019,446,0.195219,8,442,194,116,4,1,0,1,0,2399667,0
gordojo01,4548,1595,0.267642,257,1580,0,0,9,0,0,0,1,0,1
gordoto01,7542,914,0,0,911,138,127,3,0,0,0,0,2662762,0
gosgeji01,4159,705,0.226446,30,580,0,0,0,0,0,0,0,0,0
gosligo01,6218,2319,0.315538,255,2223,0,0,1,0,0,0,0,0,1
gossari01,8149,1022,0.104651,0,1021,126,108,9,0,0,0,0,865504,1
gowdyha01,7290,1064,0.270436,22,957,0,0,0,0,0,0,0,0,0
gracema01,5627,2270,0.303425,175,2188,0,0,3,0,4,0,0,3060167,0
granted01,3715,992,0.249262,5,903,0,0,0,0,0,0,0,0,0
grantge01,4327,1452,0.301894,105,1390,0,0,0,0,0,0,0,0,0
grantmu01,4913,671,0.178618,7,575,147,120,2,0,0,0,0,0,0
greenha01,6213,1417,0.313566,336,1400,0,0,5,0,0,0,2,0,1
greenmi01,4041,1286,0.30122,131,1176,0,0,2,0,0,1,0,2174000,0
greensh01,5114,1964,0.282889,331,1888,0,0,2,0,1,1,0,6707738,0
grichbo01,5939,2032,0.264976,227,2068,0,0,6,0,4,1,0,600000,0
griffcl01,8579,485,0.232609,8,478,237,146,0,0,0,0,0,0,1
griffke01,6488,2117,0.295865,152,1894,0,0,3,0,0,0,1,767500,0
griffke02,7728,2689,0.283789,636,2402,0,0,13,0,10,7,2,6895622,1
grimebu01,6584,641,0.248391,2,625,273,216,0,0,0,0,0,0,1
grimmch01,7360,2175,0.290692,80,2150,0,0,0,0,0,0,0,0,0
grimsro02,4149,355,0.130919,0,354,127,101,1,0,0,0,0,0,0
grissma01,4657,357,0.121053,0,357,48,45,1,0,0,0,0,0,0
grissma02,5822,2217,0.273166,232,2140,0,0,2,0,4,0,1,3246656,0
groatdi01,5583,1943,0.285089,39,1920,0,0,8,0,0,0,1,0,0
grohhe01,5651,1697,0.291734,26,1663,0,0,0,0,0,0,0,0,0
gromest01,5820,471,0.195893,0,448,124,108,1,0,0,0,0,0,0
grossgr01,5866,1827,0.285714,7,1293,0,0,0,0,0,0,0,366250,0
groteje01,6587,1447,0.251131,39,1403,0,0,2,0,0,0,0,0,0
grovele01,6011,627,0.145638,15,624,304,143,6,0,0,0,1,0,1
groveor01,3256,207,0.128686,1,207,63,73,1,0,0,0,0,0,0
grudzma01,5518,1823,0.288076,90,1813,0,0,1,0,1,0,0,2454267,0
guarded01,5953,914,0,0,913,46,61,2,0,0,0,0,1719500,0
guerrpe01,5126,1562,0.298851,219,1529,0,0,5,0,0,1,1,1813125,0
guerrvl01,5487,2191,0.316478,451,1623,0,0,9,0,0,8,1,8369430,0
guidrro01,4811,391,0,0,380,175,93,4,1,5,0,0,887500,0
guillca01,4760,1324,0.285594,126,1267,0,0,3,0,0,0,0,5308633,0
guilloz01,5654,2011,0.263893,28,1940,0,0,3,0,1,0,0,1468281,0
gullibi01,5429,401,0.139175,3,401,163,138,0,0,0,0,0,1436944,0
gurala01,5567,414,0.0909091,0,412,128,100,1,0,0,0,0,0,0
gustifr01,3899,1261,0.26495,38,1239,0,0,3,0,0,0,0,0,0
gwynnto01,7020,2467,0.337803,136,2353,0,0,15,0,5,7,0,2778284,1
haasmu01,4765,1186,0.290263,45,1085,0,0,0,0,0,0,0,0,0
hackst01,5643,1956,0.301756,57,1901,0,0,5,0,0,0,0,0,0
haddiha01,4756,533,0.212235,4,456,138,113,3,0,3,0,0,0,0
hafeych01,4781,1306,0.314874,164,1218,0,0,1,0,0,0,0,0,1
hahnno01,2606,244,0.176471,2,245,130,94,0,0,0,0,0,0,0
haineje01,6992,566,0.187996,4,562,213,159,0,0,0,0,0,0,1
hallabi01,4899,335,0.158451,2,331,105,95,1,0,0,0,0,0,0
hamilbi01,4794,1591,0.344288,40,1584,0,0,0,0,0,0,0,0,1
hamptmi01,6378,459,0.245638,16,430,150,119,2,0,1,5,1,7326486,0
handsbi01,3720,374,0.0783898,0,374,111,110,0,0,0,0,0,0,0
hanlone01,4520,1282,0.259173,30,1271,0,0,0,0,0,0,0,0,1
hardeme01,7075,584,0.16542,4,582,223,186,4,0,0,0,0,0,0
hargrbu01,6197,852,0.310304,29,747,0,0,0,0,0,0,0,0,0
