playerID,BatG,BatAB,BatR,BatH,Bat2B,Bat3B,BatHR,BatRBI,BatSB,BatCS,BatBB,BatSO,BatIBB,BatHBP,BatSH,BatSF,BatGIDP,FieldG,FieldGS,FieldInnOuts,FieldPO,FieldA,FieldE,FieldDP,FieldPB,FieldWP,FieldSB,FieldCS,FieldZR,PitchW,PitchL,PitchG,PitchGS,PitchCG,PitchSHO,PitchSV,PitchIPouts,PitchH,PitchER,PitchHR,PitchBB,PitchSO,PitchBAOpp,PitchERA,PitchIBB,PitchWP,PitchHBP,PitchBK,PitchBFP,PitchGF,PitchR,PitchSH,PitchSF,PitchGIDP,allStarCount,AllStar_MVP,Babe_Ruth_Award,Cy_Young_Award,Gold_Glove_Award,DH_Award,Pitching_Crown,Relief_Award,ROY_Award,Silver_Slugger,Batting_Crown,World_Series_MVP,AL_MVP,NL_MVP,inducted
aaronha01,3298,12364,2174,3771,624,98,755,2297,240,73,1402,1383,293,32,21,121,328,3020,2977,78413,7436,429,144,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,1,1
abbotji01,263,21,0,2,0,0,0,3,0,0,0,10,0,0,3,0,1,263,254,5022,72,300,9,16,0,0,0,0,0,87,108,263,254,31,6,0,5022,1779,791,154,620,888,2.37,49.46,30,53,32,11,7211,5,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsba01,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,35,0,0,482,0,0,58,648,17,17,0,0,0,0,0,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,5.1499999999999995,70.94,0,26,47,2,11947,89,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsbo03,1281,4019,591,1082,188,49,37,303,67,30,414,447,1,17,78,5,62,1066,234,6022,1748,2262,158,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamssp01,1424,5557,844,1588,249,48,9,394,154,50,453,223,0,28,136,0,14,1384,0,0,2287,3748,230,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ageeto01,1129,3912,558,999,170,27,130,433,167,81,342,918,26,34,21,15,99,1073,962,26465,2371,53,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0
aguilri01,737,139,12,28,3,0,3,11,0,0,6,37,0,0,16,0,1,732,89,3874,99,177,5,9,0,0,0,0,0,86,81,732,89,10,0,318,3874,1233,512,138,351,1030,3.861,66.43,42,53,36,10,5391,557,568,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akerja01,496,92,3,7,2,0,0,4,0,0,1,51,0,1,10,0,1,495,0,2239,65,167,8,20,0,0,0,0,0,47,45,495,0,0,0,123,2238,679,272,64,274,404,3.5,53.96,68,13,40,0,3144,321,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexado01,562,265,19,44,8,0,0,17,0,0,9,77,0,1,23,2,7,561,464,10103,264,521,32,36,0,0,0,0,0,194,174,561,464,98,18,3,10103,3376,1406,324,978,1528,5.9,88.66,60,74,53,10,14162,56,1541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexape01,703,1810,154,378,60,13,11,163,3,5,77,276,0,2,88,0,0,697,0,0,189,1419,25,50,0,0,0,0,0,373,208,696,599,437,90,32,15570,4868,1476,164,951,2198,5.33,62.42,0,39,70,1,20928,80,1851,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
allenbe01,1139,3404,357,815,140,21,73,351,13,16,370,424,52,8,24,17,60,1023,910,24076,2031,2347,100,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allendi01,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,19,53,164,1722,1690,43664,7658,1711,245,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
allenjo02,365,716,82,124,12,3,4,64,1,0,33,155,0,0,36,0,8,352,0,0,104,366,21,24,0,0,0,0,0,142,75,352,241,109,17,18,5851,1849,813,104,738,1070,3.67,56.48,0,68,38,5,8292,68,924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alleyge01,1195,3927,442,999,140,44,55,342,63,30,300,622,62,27,56,22,95,1138,1038,28083,1879,3641,166,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
allisdo01,318,1407,236,381,43,10,2,140,5,2,22,40,0,0,0,0,0,344,0,0,1317,270,238,24,52,0,0,0,0,0,0,1,0,0,0,0,15,11,1,0,1,0,0.44,1.8,0,0,0,0,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alomaro01,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,62,50,148,97,206,2325,2288,59751,4463,6536,183,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,10,0,0,0,0,4,0,0,1,0,1
alomasa02,1377,4530,520,1236,249,10,112,588,25,24,212,499,15,41,48,34,132,1325,1203,31917,7667,464,86,72,71,239,758,328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0
aloufe01,2082,7339,985,2101,359,49,206,852,107,67,423,706,67,57,33,56,135,2006,1742,47575,6537,322,96,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alouje01,1380,4345,448,1216,170,26,32,377,31,46,138,267,32,30,44,20,143,1051,929,25100,1693,63,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alouma01,1667,5789,780,1777,236,50,31,427,156,80,311,377,38,36,55,29,101,1481,1301,35642,3794,176,71,155,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,1,3,0.33,0,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aloumo01,1942,7037,1109,2134,421,39,332,1287,106,37,737,894,91,48,9,82,195,1864,1812,46996,3116,94,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0
alstowa01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
altroni01,230,550,52,97,9,1,2,27,5,1,29,0,0,11,15,0,0,227,0,0,181,610,31,23,0,0,0,0,0,83,75,218,161,128,16,7,4542,1455,445,17,272,425,6.5,75.28,0,31,22,1,3433,46,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderbr01,1834,6499,1062,1661,338,67,210,761,315,100,960,1190,59,154,74,50,65,1691,1585,42504,3717,59,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderga01,2228,8640,1084,2529,522,36,287,1365,80,47,429,1224,104,8,13,87,197,1913,1885,49549,4053,109,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0
andersp01,152,477,42,104,9,3,0,34,6,9,42,53,1,1,5,2,15,152,145,3734,343,403,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ansonca01,2523,10277,1996,3418,581,142,97,2076,276,16,983,302,0,32,27,0,0,2592,0,0,22568,1612,975,1281,63,0,0,0,0,0,1,3,0,0,0,1,12,4,2,2,2,1,0.45999999999999996,18,0,0,0,0,21,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aparilu01,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,161,76,184,2583,2539,67220,4548,8016,366,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,1,0,0,0,0,0,1
appieke01,414,83,4,8,0,0,0,4,0,0,1,39,0,1,5,0,0,414,402,7786,202,225,12,25,0,0,0,0,0,169,137,414,402,34,12,0,7786,2425,1078,232,933,1994,3.8099999999999996,88.92,51,106,79,7,10958,2,1168,13,22,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
applilu01,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,74,0,129,2359,0,0,4674,7543,672,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
archeji01,847,2646,246,660,106,34,16,296,36,6,124,241,0,19,93,0,0,804,0,0,3861,1012,142,112,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashburi01,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,112,18,83,2106,1204,31872,6094,182,111,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aurilri01,1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,36,47,140,1605,1416,37603,3079,3516,159,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ausmubr01,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201,1960,1767,47620,12856,960,80,133,61,223,894,480,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
austiji01,1580,5388,661,1328,174,76,13,390,244,43,592,363,0,44,278,0,0,1541,0,0,2260,3239,395,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averiea01,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,55,0,7,1589,0,0,3969,115,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baergca01,1630,5439,731,1583,279,17,134,774,59,24,291,580,41,73,26,66,158,1366,1235,32810,2634,3501,169,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bagweje01,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,3,102,221,2112,2092,55585,17546,1705,129,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,3,0,0,0,1,1
bahnsst01,575,479,22,56,8,2,1,19,0,0,19,225,0,1,43,1,4,574,327,7586,154,414,35,26,0,0,0,0,0,146,149,574,327,73,16,20,7587,2440,1013,223,924,1359,4.699999999999999,72.5,59,89,34,3,10701,90,1127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bailebo01,1931,6082,772,1564,234,43,189,773,85,83,852,1126,67,17,40,52,195,1738,1607,41290,2258,2397,210,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailobo01,955,2937,339,775,107,23,9,222,90,36,187,164,10,20,42,20,51,981,711,19780,1493,1197,72,206,0,0,0,0,0,0,0,3,0,0,0,0,7,4,2,0,1,0,0.36,7.71,0,0,0,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baineha01,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,9,99,298,1061,1014,26867,2031,69,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bakerdu01,2039,7117,964,1981,320,23,242,1013,137,73,762,926,52,30,27,85,158,1903,1832,48090,4073,136,59,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
bakerfr01,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,153,0,0,1548,0,0,2154,3155,322,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bancrda01,1913,7182,1048,2004,320,77,32,591,145,75,827,487,0,23,212,0,0,1892,0,0,4673,6604,666,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bandosa01,2019,7060,982,1790,289,38,242,1039,75,46,1031,923,69,75,65,57,149,1932,1879,49644,1788,3743,231,362,0,0,0,0,0,0,0,1,0,0,0,0,9,3,2,0,0,0,0.23,6,0,0,0,0,13,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bankser01,2528,9421,1305,2583,407,90,512,1636,50,53,763,1236,198,70,45,96,229,2476,2425,64280,14206,4355,261,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,2,1
barbest01,466,563,24,65,5,2,5,27,0,1,38,320,0,2,45,1,2,466,272,5997,106,372,38,31,0,0,0,0,0,121,106,466,272,59,21,13,5997,1818,747,125,950,1309,4.569999999999999,73.57,59,91,42,6,8591,90,870,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barlial99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barnero01,499,2392,698,859,144,44,6,350,73,25,114,65,0,0,0,0,0,505,0,0,1303,1662,455,201,0,0,0,0,0,0,0,1,0,0,0,0,4,7,3,0,0,0,0.53,20.25,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrji01,481,513,28,83,15,2,1,31,2,0,15,129,0,4,68,1,4,454,252,6196,148,388,26,22,0,0,0,0,0,101,112,454,252,64,20,12,6196,2170,816,161,469,741,3.25,44.26,74,22,30,14,8612,74,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barroed99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barryja01,1223,4146,532,1009,142,38,10,429,153,18,396,142,0,76,284,0,0,1219,0,0,2226,3590,347,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartedi01,2016,7629,1130,2165,442,71,79,710,109,3,748,627,0,97,269,0,102,1989,0,0,4425,6348,512,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartobo01,393,1049,54,237,31,3,9,66,3,6,87,168,18,5,6,6,33,380,317,8449,1986,185,28,30,9,106,175,123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battijo01,480,1953,228,439,51,25,3,143,26,5,40,36,0,1,0,0,0,490,0,0,908,1253,367,88,0,0,0,0,0,0,0,3,0,0,0,0,23,12,3,0,2,1,0.2,7.16,0,1,0,0,16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauerha01,1544,5145,833,1424,229,57,164,703,50,33,521,638,11,34,51,25,95,1450,746,20081,2384,107,46,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baylodo01,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196,970,911,24230,2716,110,58,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0
beaucji01,393,661,79,153,18,4,14,90,6,5,54,150,6,3,0,12,11,184,131,3372,755,46,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaumgi01,1463,5660,955,1759,182,82,39,617,254,0,425,14,0,30,166,0,0,1409,0,0,2860,168,141,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckegl01,1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58,27,114,1249,1243,32626,2712,3719,179,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
becklja01,2386,9526,1600,2930,473,243,86,1575,315,0,616,270,0,183,145,0,0,2385,0,0,23721,1318,482,1326,0,0,0,0,0,0,1,1,1,0,0,0,12,9,3,0,1,2,0.44,6.75,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
beckro01,704,19,0,4,0,0,0,1,0,0,0,10,0,0,1,0,0,704,0,2304,39,96,4,7,0,0,0,0,0,38,45,704,0,0,0,286,2304,703,282,97,191,644,2.5690000000000004,49.64,33,23,20,3,3170,519,308,6,4,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bedrost01,732,153,3,15,0,0,0,2,0,0,3,58,0,0,12,0,0,732,46,3573,64,122,10,11,0,0,0,0,0,76,79,732,46,0,0,184,3573,1026,447,114,518,921,3.3500000000000005,52.18,75,33,27,4,5044,439,496,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
belanma01,2016,5784,676,1316,175,33,20,389,167,75,576,839,22,42,155,45,83,1971,1691,46391,3040,5831,211,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bellbu01,2405,8995,1151,2514,425,56,201,1106,55,79,836,776,84,38,60,80,255,2373,2315,61130,2196,5009,262,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0
bellco99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
belleal01,1539,5853,974,1726,389,21,381,1239,88,41,683,961,91,55,4,78,193,1311,1306,34152,2644,90,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
bellge02,1587,6123,814,1702,308,34,265,1002,67,36,331,771,53,49,0,83,165,1236,1211,31507,2294,84,88,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0
bellja01,2063,7398,1123,1963,394,67,195,860,91,60,853,1443,25,57,159,58,165,2006,1903,50656,3202,5609,220,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
benchjo01,2158,7658,1091,2048,381,24,389,1376,68,43,891,1278,135,19,11,90,201,2193,2003,53141,10469,1191,151,238,94,446,610,469,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,10,0,0,0,1,0,0,1,0,2,1
bendech01,507,1147,102,243,40,10,6,116,20,0,75,48,0,10,42,0,0,472,0,0,237,814,59,27,0,0,0,0,0,212,127,459,334,255,40,34,9051,2645,823,40,712,1711,13.57,55.11,0,72,102,3,10124,109,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
benitar01,762,8,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,762,0,2337,31,40,7,1,0,0,0,0,0,40,47,762,0,0,0,289,2337,545,271,95,403,946,3.246,60.66,32,18,16,5,3253,527,296,17,12,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bennech01,1062,3821,549,978,203,67,55,533,42,0,478,572,0,11,0,0,0,1084,0,0,5326,1185,439,134,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bentola01,462,738,54,122,12,2,2,42,1,0,30,181,0,4,52,0,2,455,0,0,93,469,22,33,0,0,0,0,0,127,128,455,258,122,13,22,6891,2559,1029,109,691,670,4.41,69.07,0,47,25,1,9864,113,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergema01,344,1278,180,339,44,15,10,176,24,0,52,22,0,10,15,0,0,341,0,0,1330,334,82,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergewa01,1350,5163,809,1550,299,59,242,898,36,0,435,694,0,38,27,0,69,1309,0,0,3430,91,91,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergmo01,663,1813,150,441,71,6,6,206,11,5,78,117,0,9,61,0,1,632,0,0,1858,553,67,90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berrayo01,2120,7555,1175,2150,321,49,358,1430,30,26,704,414,49,52,9,44,146,1962,1049,27512,9221,819,125,183,76,123,208,203,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,1
berrych02,709,2018,196,539,88,29,23,256,13,5,160,196,0,5,34,0,0,657,0,0,2047,406,44,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berryke01,1384,4136,422,1053,150,23,58,343,45,46,298,569,31,30,64,17,108,1312,1098,30556,2722,85,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bibbyji01,341,209,15,31,6,0,5,17,0,0,13,88,0,3,24,1,1,340,239,5168,88,216,20,16,0,0,0,0,0,111,101,340,239,56,19,8,5168,1565,719,131,723,1079,3.43,59.12,38,70,40,13,7310,39,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicheda01,1704,6381,934,1906,401,27,274,1141,152,73,355,1078,32,41,5,73,176,1553,1482,38680,2828,128,80,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bigbeca01,1147,4192,629,1205,139,75,17,324,182,68,344,161,0,21,109,0,0,1073,0,0,2375,241,97,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biggicr01,2850,10876,1844,3060,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,2780,2703,70913,7156,5671,201,1174,32,100,434,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,5,0,0,0,0,1
billija01,476,559,21,62,8,0,0,23,0,0,27,206,0,0,69,1,10,476,305,6694,133,344,17,21,0,0,0,0,0,145,113,476,305,74,27,15,6692,2272,949,176,750,1141,3.8899999999999997,63.25,97,84,98,4,9487,83,1069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bishoma01,1338,4494,966,1216,236,35,41,379,43,50,1153,452,0,31,98,0,0,1258,0,0,2923,3863,164,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackew01,237,443,31,77,12,1,1,22,0,0,12,73,0,0,28,0,8,236,0,12,46,311,19,20,0,0,0,0,0,82,78,236,169,69,15,10,3963,1150,484,67,562,839,2.5900000000000003,42.45,0,28,44,2,5576,49,562,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bladera01,767,2415,467,726,133,51,50,340,33,22,331,310,0,47,53,0,0,648,0,0,1339,90,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
